publish_date,title,source,nvda_relevance,overall_sentiment_score,url,summary
2022-08-08 21:52:00,Nvidia warns of lower second-quarter revenue on gaming weakness,Reuters,1.0,-0.332476,https://www.reuters.com/technology/nvidia-expects-second-quarter-revenue-drop-gaming-weakness-2022-08-08/,"Nvidia Corp warned of a 19% drop in second-quarter revenue from the prior quarter due to weakness in its gaming business, sending its shares down by about 8%. This follows similar warnings from other chipmakers and is attributed to consumers weighing purchases of discretionary items amidst economic concerns, as well as continued supply chain issues. The company expects to report overall Q2 revenue of approximately $6.70 billion, significantly below analyst estimates."
2022-08-07 09:07:42,Turbocharging Multi-Cloud Security and Application Delivery with VirtIO Offloading,NVIDIA Developer,0.889005,0.352263,https://developer.nvidia.com/blog/turbocharging-multi-cloud-security-and-application-delivery-with-virtio-offloading/,"This article details how F5 and NVIDIA are addressing inefficiencies in data centers caused by increased virtualization and software-defined architectures by offloading VirtIO to the NVIDIA BlueField-2 DPU. This approach provides optimal acceleration, domain isolation, and dynamic composability, significantly reducing CPU reliance while maintaining flexibility. A demonstration showcased a 320% improvement in throughput and a 66% reduction in processing time when using hardware acceleration with the NVIDIA BlueField-2 DPU compared to running VirtIO on the host."
2022-08-02 17:00:00,Arista Buys Pluribus Networks To Grow Cloud Networking Offering,CRN Magazine,0.433604,0.319292,https://www.crn.com/news/networking/arista-buys-pluribus-networks-to-grow-cloud-networking-offering,"Arista Networks has acquired Pluribus Networks to enhance its Converged Cloud Fabric offering and strengthen its partnership with Ericsson. This is Arista's second acquisition in the quarter, following Untangle, as it focuses on acquiring technology and talent that align with its culture to expand its cloud networking solutions and address lower-end security and edge threat management markets. The acquisition was disclosed as Arista reported surpassing $1 billion in quarterly revenue for the first time, despite ongoing global supply chain challenges."
2022-08-02 09:24:17,Micron 232-Layer TLC NAND in Volume Production,StorageNewsletter,0.613219,0.320248,https://www.storagenewsletter.com/2022/08/02/micron-232-layer-tlc-nand-in-volume-production/,"Micron Technology, Inc. has begun volume production of its first 232-layer NAND, which offers the highest areal density, increased capacity, and improved energy efficiency compared to previous generations. This new NAND technology delivers a 50% faster data transfer rate and up to 100% higher write bandwidth, making it suitable for data-intensive applications from client to cloud, including AI, ML, and cloud computing. The 232-layer NAND is produced in Micron's Singapore fab and is initially shipping to customers for component use and in its Crucial SSD consumer product line."
2022-09-29 06:30:00,ARK Invest CEO Cathie Wood’s tech bargain hunt,CMC Markets,0.857309,-0.177201,https://www.cmcmarkets.com/en-gb/opto/ark-invest-ceo-cathie-woods-tech-bargain-hunt,"Cathie Wood's ARK Invest continued its strategy of investing in tech stocks in September 2022, acquiring shares in companies like Nvidia and Adobe despite significant market downturns for these firms. The ARK Innovation ETF has seen substantial losses and outflows, but the firm is betting on a rebound in battered tech stocks. Additionally, there has been a management reshuffle within ARK Invest, with William Scherer taking over two ETFs and Brett Winton promoted to chief futurist."
2022-09-27 15:00:00,"How Arm conquered the chip market without making a single chip, with CEO Rene Haas",The Verge,0.839178,0.335424,https://www.theverge.com/23373371/arm-chips-chip-shortage-ceo-rene-haas-tech-intel-apple-decoder,"In this interview, Arm CEO Rene Haas discusses how Arm has become a central player in the tech ecosystem by designing chip instruction sets without manufacturing chips themselves. He explains Arm's licensing and royalty business model, its broad customer base including giants like Apple and Qualcomm, and how it is diversifying into cloud, automotive, and IoT markets. Haas also addresses the company's decision to go public, its role in navigating the chip shortage, and its competitive stance against x86 and RISC-V architectures."
2022-09-22 21:49:00,Chipmaker Qualcomm says automotive future business expands to $30 bln,Reuters,0.622502,0.259869,https://www.reuters.com/business/autos-transportation/chipmaker-qualcomm-says-automotive-future-business-expands-30-bln-2022-09-22/,"Qualcomm announced its automotive business pipeline has grown to $30 billion, an increase of over $10 billion since July, attributed to its Snapdragon Digital Chassis product. The company projects significant revenue growth in its automotive segment, from an estimated $1.3 billion in fiscal year 2022 to over $9 billion by fiscal year 2031, and aims for a total addressable market of $100 billion by 2030. Qualcomm also expanded its partnership with Mercedes Benz for in-car infotainment systems and addressed concerns about U.S. export regulations impacting its business in China."
2022-09-21 18:53:00,"Supermicro Delivers Second-Generation NVIDIA® OVX™ Computing System for 3D Collaboration, Metaverse, and Digital Twin Simulation, Powered by the New NVIDIA L40 GPU",PR Newswire,0.893709,0.392348,https://www.prnewswire.com/news-releases/supermicro-delivers-second-generation-nvidia-ovx-computing-system-for-3d-collaboration-metaverse-and-digital-twin-simulation-powered-by-the-new-nvidia-l40-gpu-301630347.html,"Supermicro has launched its second-generation NVIDIA OVX computing systems, powered by the new NVIDIA L40 GPU, designed to accelerate 3D collaboration, metaverse applications, and digital twin simulations. These servers are optimized for NVIDIA Omniverse Enterprise applications, offering advanced graphics, AI, and networking performance. The systems support up to eight NVIDIA L40 GPUs, ConnectX-7 SmartNICs, high-performance CPUs, and NVMe storage."
2022-09-21 18:36:49,"Supermicro Delivers Second-Generation NVIDIA® OVX™ Computing System for 3D Collaboration, Metaverse, and Digital Twin Simulation, Powered by the New NVIDIA L40 GPU",Supermicro,0.939789,0.368372,https://ir.supermicro.com/news/news-details/2022/Supermicro-Delivers-Second-Generation-NVIDIA-OVX-Computing-System-for-3D-Collaboration-Metaverse-and-Digital-Twin-Simulation-Powered-by-the-New-NVIDIA-L40-GPU/default.aspx,"Supermicro announced the release of its second-generation NVIDIA OVX computing system, powered by the new NVIDIA L40 GPU, designed for 3D collaboration, metaverse, and digital twin simulation. These new servers aim to provide the necessary graphics, AI, and network performance for building and operating immersive 3D virtual worlds at data center scale. The systems will support up to eight NVIDIA L40 GPUs, ConnectX-7 SmartNICs, and current/future CPU processors from Intel and AMD."
2022-09-21 18:16:00,"‘Moore’s Law’s dead,’ Nvidia CEO Jensen Huang says in justifying gaming-card price hike",MarketWatch,1.0,0.27751,https://www.marketwatch.com/story/moores-laws-dead-nvidia-ceo-jensen-says-in-justifying-gaming-card-price-hike-11663798618?gaa_at=eafs&gaa_n=AWEtsqcoO4fMge_UGX0SLsUU8V0BTV3mpp6HFGP7bFwUFzldUgnnGLvpqJ83&gaa_ts=69079e7f&gaa_sig=ymLVkyMyBFB7dogDVyR3K-hPtlYpan9CQ-v_S701_rkqTRJJP6Dp81pm1NJAWvSTPos1BdByOxZSEFknZIg-Wg%3D%3D,"Nvidia CEO Jensen Huang stated that ""Moore's Law is dead"" as he defended the price hike for the company's next-generation gaming cards, Ada Lovelace. He explained that silicon wafers are significantly more expensive to produce. Despite a softening in consumer demand, Huang anticipates a strong Q4 for Ada, citing high demand for their new chips."
2022-09-21 17:26:39,Shaping Kroger’s Self-Checkout of Tomorrow with AI and Edge Computing,Lenovo StoryHub,0.809994,0.352555,https://news.lenovo.com/shaping-krogers-self-checkout-of-tomorrow-ai-edge-computing/,"Kroger is enhancing its self-checkout experience and reducing stock losses by implementing Everseen’s Visual AI platform, powered by Lenovo’s AI retail solutions and NVIDIA Accelerated Computing AI Platform. This technology utilizes Edge AI servers and high-resolution cameras to detect and correct scanning errors, providing real-time insights and improving inventory management. The solution has been successfully piloted and is being rolled out across Kroger's stores, significantly reducing retail shrink and improving customer experience without extensive associate intervention."
2022-09-21 17:26:03,Kodiak Robotics relies on lightweight mapping for autonomous truck PNT,Inside GNSS,0.649343,0.380263,https://insidegnss.com/kodiak-robotics-relies-on-lightweight-mapping-for-autonomous-truck-pnt/,"Kodiak Robotics is developing autonomous truck technology for long-haul routes, focusing on a ""lightweight mapping"" approach that prioritizes reliability over high-definition mapping. The company has announced partnerships with Pilot Company and others to expand its service footprint, integrate its fourth-generation autonomous truck technology, and address the critical need for robust PNT solutions. Kodiak aims to integrate its self-driving software and hardware into production customer trucks by early 2025."
2022-09-21 16:32:00,Nvidia CEO sees 'large space' for China sales despite U.S. restrictions,Reuters,1.0,0.105677,https://www.reuters.com/technology/nvidia-ceo-sees-large-space-china-sales-despite-us-restrictions-2022-09-21/,"Nvidia CEO Jensen Huang stated that he still sees a large market for Nvidia's data center chips in China, despite U.S. export restrictions on two of its top chips (A100 and H100). Huang noted that the restrictions have specific performance thresholds that leave a ""large space"" for Nvidia's other products in the Chinese market, as the majority of their customers are not affected. He also indicated that Nvidia would seek licenses from the U.S. government for Chinese customers desiring the restricted high-end chips."
2022-09-21 11:12:00,Nvidia’s new AI-focused chip produces more realistic images in games,South China Morning Post,1.0,0.22657,https://www.scmp.com/tech/big-tech/article/3193230/nvidia-unveils-new-ai-focused-chip-rtx-4090-produces-realistic-images,"Nvidia Corp. has unveiled its new AI-focused graphics chip, the RTX 4090, which is designed to produce more realistic images in games by combining AI with traditional pixel calculations. The high-end chip, costing US$1,599, features 76 billion transistors and 24GB of memory, and will go on sale October 12, with other versions following in November. This launch aims to give customers a reason to upgrade amidst a slowdown in PC component demand."
